id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8488895,Home in Austin · ★4.91 · 3 bedrooms · 4 beds · 3 baths,44708651,Shane,,78702,30.25488,-97.72509,Entire home/apt,850,3,70,2023-05-07,0.76,1,259,3,
8489018,Rental unit in Austin · ★4.60 · 1 bedroom · 1 bed · 1 bath,44709352,Allan,,78741,30.24715,-97.73286,Entire home/apt,90,1,5,2016-01-10,0.05,1,0,0,
8489021,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,44709367,Tim,,78704,30.25519,-97.75312,Entire home/apt,150,2,0,,,1,0,0,
8497940,Rental unit in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,27795608,Sara,,78751,30.30049,-97.72802,Entire home/apt,84,2,150,2023-08-19,1.56,5,317,23,
8499809,Home in Austin · 1 bedroom · 1 shared bath,44758534,Adam,,78746,30.26858,-97.80035,Shared room,700,1,0,,,1,0,0,
8502075,Rental unit in Austin · 2 bedrooms · 3 beds · 1 bath,43049538,Lusi,,78704,30.26162,-97.78127,Entire home/apt,214,2,1,2015-10-13,0.01,1,0,0,
8505696,Townhouse in Austin · 2 bedrooms · 2 beds · 2 baths,44787503,Rachel,,78704,30.23025,-97.76139,Entire home/apt,440,4,0,,,1,0,0,
8507456,Home in Austin · Studio · 1 bed · 1 bath,44799252,Chelsea,,78702,30.2634,-97.71629,Entire home/apt,75,1,1,2015-10-04,0.01,1,0,0,
8507552,Rental unit in Austin · ★4.29 · 2 bedrooms · 2 beds · 1 bath,7622095,Rechelle,,78745,30.20996,-97.78807,Entire home/apt,55,4,7,2017-03-18,0.07,1,0,0,
8507559,Condo in Austin · ★4.63 · 1 bedroom · 1 bed · 1 bath,14952924,Charles,,78704,30.23716,-97.75076,Entire home/apt,81,3,173,2023-06-02,1.79,1,147,22,
8515332,Home in Austin · 1 bedroom · 1 bed · 1 bath,39968903,Tess,,78745,30.22544,-97.79012,Private room,300,1,0,,,1,0,0,
8516399,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,44843745,Jaime,,78741,30.24132,-97.72258,Entire home/apt,170,1,0,,,2,0,0,
8523885,Home in Austin · 1 bedroom · 3 beds · 1 bath,17557429,Andrew,,78735,30.23954,-97.84969,Private room,150,1,0,,,1,0,0,
8526072,Rental unit in Austin · 1 bedroom · 3 beds · 2 baths,22131445,Eva,,78749,30.23273,-97.83328,Private room,165,1,0,,,1,0,0,
8531225,Rental unit in Austin · ★4.83 · Studio · 1 bed · 1 bath,18008021,Nick,,78751,30.30188,-97.72056,Entire home/apt,120,2,170,2023-09-03,1.75,2,277,19,
8535059,Home in Austin · 1 bedroom · 1 bed · 1 bath,575344,Gabe,,78702,30.27007,-97.71512,Private room,500,1,0,,,1,0,0,
8535760,Home in Austin · 3 bedrooms · 5 beds · 3.5 baths,41005928,Jeff,,78735,30.29129,-97.85131,Entire home/apt,585,1,0,,,1,0,0,
8535930,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,34878590,Kandice,,78751,30.30428,-97.73452,Entire home/apt,350,1,0,,,1,0,0,
8537118,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,16906241,Jewel,,78702,30.27694,-97.72978,Entire home/apt,150,1,0,,,1,0,0,
8540638,Home in Austin · ★4.88 · 1 bedroom · 1 shared bath,739362,Barbara,,78757,30.34044,-97.74537,Private room,56,2,33,2023-01-21,0.34,5,0,2,
8541039,Home in Austin · ★5.0 · 4 bedrooms · 5 beds · 3 baths,44964555,Nathaniel,,78704,30.24866,-97.7442,Entire home/apt,980,2,5,2016-10-03,0.05,1,0,0,
8549483,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,209111,Dani,,78702,30.2698,-97.73014,Entire home/apt,147,1,0,,,1,0,0,
8550852,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,1614775,Carly,,78704,30.24248,-97.78427,Private room,500,1,0,,,1,0,0,
8554989,Townhouse in Austin · 1 bedroom · 1 bed · 1 shared bath,28874399,Anna,,78704,30.26355,-97.76376,Shared room,350,1,2,2016-03-17,0.02,1,0,0,
8567050,Cottage in Austin · ★4.84 · 2 bedrooms · 2 beds · 2 baths,18008021,Nick,,78751,30.30232,-97.72034,Entire home/apt,160,2,182,2023-09-04,1.91,2,243,32,
8569523,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,2300581,Funmi,,78702,30.28127,-97.70655,Entire home/apt,250,1,1,2015-10-11,0.01,1,0,0,
8577438,Home in Austin · 3 bedrooms · 3 beds · 1 bath,10338116,Colleen,,78722,30.28439,-97.70554,Entire home/apt,300,1,0,,,1,0,0,
8577931,Home in Austin · ★4.89 · 1 bedroom · 1 bed · 2 baths,3752018,Gaby,,78758,30.40838,-97.6944,Entire home/apt,100,2,28,2023-03-26,0.29,1,0,1,
8581191,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,11510738,Winnie,,78746,30.25876,-97.78725,Entire home/apt,115,1,1,2016-04-05,0.01,1,0,0,
8592302,Home in Austin · ★4.95 · 1 bedroom · 2 beds · 1 private bath,45218472,Corine,,78753,30.40446,-97.64952,Private room,60,3,88,2023-05-25,0.91,1,51,20,
8594813,Rental unit in Austin · 3 bedrooms · 3 beds · 2 baths,26009043,Ben,,78705,30.28856,-97.75007,Entire home/apt,100,1,0,,,1,0,0,
8594847,Home in Austin · ★4.96 · 1 bedroom · 1 bed · 1 private bath,45230741,Jon W,,78751,30.31066,-97.71807,Private room,65,1,28,2018-03-15,0.29,1,0,0,
8595301,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2 baths,10372106,Greer,,78702,30.25398,-97.72508,Entire home/apt,325,2,3,2017-03-18,0.03,1,0,0,
8595706,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,45236068,Khalil,,78705,30.28773,-97.72529,Entire home/apt,400,1,0,,,1,0,0,
8607291,Home in Austin · ★5.0 · 5 bedrooms · 5 beds · 4 baths,376350,Emily,,78746,30.26999,-97.78865,Entire home/apt,950,5,4,2020-08-16,0.05,1,315,0,
8609241,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,45293062,Ryan,,78704,30.26468,-97.76331,Private room,160,1,1,2015-10-05,0.01,1,0,0,
8609730,Townhouse in Austin · 3 bedrooms · 2 beds · 2.5 baths,45294316,Shelby,,78745,30.20716,-97.77544,Entire home/apt,200,1,0,,,1,0,0,
8613434,Rental unit in Austin · Studio · 1 bed · 1 bath,45312111,Anna,,78704,30.24515,-97.75356,Entire home/apt,125,2,0,,,1,0,0,
8614178,Home in Austin · ★4.25 · 4 bedrooms · 4 beds · 2.5 baths,37329,Jill,,78746,30.25252,-97.7963,Entire home/apt,799,2,4,2021-11-15,0.05,2,362,0,
8614516,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,45316478,Megan,,78703,30.27454,-97.76459,Entire home/apt,80,1,3,2016-05-20,0.03,1,0,0,
8628573,Home in Austin · 2 bedrooms · 2 beds · 2 baths,45382082,Patrick,,78725,30.26198,-97.66765,Entire home/apt,149,2,1,2016-11-26,0.01,1,0,0,
8630661,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,45391172,Kyle,,78704,30.26241,-97.77556,Entire home/apt,300,1,0,,,1,0,0,
8635264,Home in Austin · 1 bedroom · 1 bed · 1 bath,45404324,Will,,78722,30.28679,-97.71937,Private room,200,1,0,,,1,0,0,
8635780,Home in Austin · ★4.88 · 4 bedrooms · 4 beds · 2 baths,2911278,Ashley,,78758,30.38388,-97.69735,Entire home/apt,371,1,64,2023-08-27,0.66,20,104,40,
8636306,Home in West Lake Hills · 2 bedrooms · 1 bed · 2 baths,11527596,Ryan,,78746,30.29575,-97.81641,Entire home/apt,250,1,0,,,1,0,0,
8655628,Rental unit in Austin · ★4.81 · 1 bedroom · 1 bed · 1 private bath,45486733,Claudia Biviana,,78704,30.23583,-97.79,Private room,49,2,27,2017-10-14,0.29,1,0,0,
8663006,Condo in Austin · ★4.88 · 1 bedroom · 2 beds · 1 bath,45515216,Misael,,78722,30.28523,-97.71417,Entire home/apt,73,2,33,2019-04-29,0.34,1,0,0,
8665469,Home in Austin · 1 bedroom · 1 bed · 1 bath,45167697,Jacob,,78741,30.24022,-97.69554,Private room,149,1,0,,,1,0,0,
8666980,Guesthouse in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,3837448,Nadia,,78751,30.31957,-97.71786,Entire home/apt,86,1,192,2023-09-04,2.01,1,317,6,
8668966,Tiny home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 bath,4459107,CJ And Katie,,78737,30.15568,-97.96937,Entire home/apt,89,2,314,2023-07-30,3.27,1,146,25,
8671908,Guest suite in Austin · ★4.98 · 1 bedroom · 2 beds · 1 bath,45135751,Mike And Sue,,78748,30.17584,-97.84563,Entire home/apt,58,31,64,2022-11-17,0.99,1,67,2,
8672128,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,45465536,Christian,,78746,30.25907,-97.79013,Entire home/apt,299,1,0,,,1,0,0,
8672626,Townhouse in Austin · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,6051328,Jason,,78704,30.24371,-97.76338,Entire home/apt,424,2,5,2018-10-07,0.05,1,0,0,
8688394,Home in Austin · ★4.72 · 2 bedrooms · 2 beds · 1 bath,45589755,Sunny,,78723,30.30955,-97.68768,Entire home/apt,125,30,20,2022-08-15,0.21,2,365,0,
8689127,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,32007715,Chris,,78754,30.36677,-97.6544,Private room,174,1,9,2022-10-23,0.12,1,365,1,
8691146,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,45632267,Tyler,,78703,30.28683,-97.7657,Entire home/apt,300,1,0,,,1,0,0,
8697580,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,321037,Lucien,,78704,30.25734,-97.76308,Entire home/apt,200,1,3,2015-11-08,0.03,2,0,0,
8703781,Home in Austin · ★4.33 · 2 bedrooms · 4 beds · 1.5 baths,18153980,Kristine,,78745,30.22936,-97.79375,Entire home/apt,109,1,198,2023-08-13,2.05,7,162,14,
8705135,Home in Austin · 1 bedroom · 1 bed · 1 bath,45698007,Albert,,78729,30.46564,-97.76251,Private room,45,1,0,,,1,0,0,
8722133,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,43712865,Rachel,,78704,30.25922,-97.74707,Entire home/apt,333,1,1,2016-02-18,0.01,1,0,0,
8740559,Home in Austin · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,11067414,Yusaf & Sophia,,78704,30.24320020376911,-97.73775011549938,Entire home/apt,267,30,23,2023-04-30,0.30,2,331,2,
8756436,Rental unit in Austin · Studio · 1 bed · 1 bath,1717654,Elissa,,78703,30.28018,-97.77137,Entire home/apt,250,1,0,,,1,0,0,
8757996,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,9370169,Jennifer,,78748,30.15806,-97.83541,Entire home/apt,225,2,12,2023-08-21,0.13,1,69,2,
8761924,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,1694112,Tre',,78704,30.22356,-97.75557,Entire home/apt,189,1,0,,,1,0,0,
8773086,Home in Austin · 4 bedrooms · 4 beds · 3 baths,5076481,Evan,,78746,30.27578,-97.84299,Entire home/apt,1000,1,0,,,1,0,0,
8775863,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78751,30.32197,-97.72521,Private room,45,30,0,,,89,0,0,
8780307,Home in Austin · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,1873431,Vania,,78748,30.17791,-97.82483,Private room,38,30,63,2023-08-31,0.65,4,283,5,
8783699,Condo in Austin · ★4.71 · 1 bedroom · 2 beds · 1 bath,25914657,Jon,,78704,30.22482,-97.75296,Entire home/apt,85,1,292,2023-09-06,3.03,4,52,43,
8811995,Home in Austin · 3 bedrooms · 3 beds · 2 baths,25692010,Emily,,78723,30.31884,-97.69463,Entire home/apt,700,1,0,,,1,0,0,
8813853,Home in Austin · 1 bedroom · 1 bed · 1 bath,24590381,Mohit,,78745,30.20706,-97.81253,Private room,99,1,0,,,1,0,0,
8814298,Condo in Austin · 1 bedroom · 1 bed · 1 bath,41856779,Clarissa,,78701,30.26605,-97.74554,Entire home/apt,250,2,2,2015-10-28,0.02,2,0,0,
8826075,Condo in Austin · ★4.89 · 2 bedrooms · 2 beds · 2 baths,1163788,Olivia,,78757,30.35537,-97.73386,Entire home/apt,90,29,27,2023-07-29,0.28,3,117,6,
8826503,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78751,30.32197,-97.72521,Private room,45,30,11,2021-12-19,0.12,89,256,0,
8826604,Home in Austin · 1 bedroom · 2 beds · 1 shared bath,8167447,Martin,,78751,30.32197,-97.72521,Private room,45,30,2,2023-08-06,0.04,89,278,1,
8843728,Home in Austin · 3 bedrooms · 3 beds · 2 baths,19066380,Patrick,,78731,30.35657,-97.79079,Entire home/apt,295,1,0,,,1,0,0,
8866139,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,43529566,Courtney,,78732,30.41581,-97.88963,Entire home/apt,249,1,72,2023-08-26,3.54,1,191,44,
8880973,Rental unit in Austin · ★4.61 · 1 bedroom · 2 beds · 1 bath,21412692,Austin - Austin Vacay,,78703,30.28508,-97.76222,Entire home/apt,84,1,562,2023-08-30,5.84,2,231,73,
8882372,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,43546972,Guadalupe,,78741,30.23956,-97.71777,Private room,35,1,1,2016-03-19,0.01,1,0,0,
8888471,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,12399486,Julie,,78756,30.31317,-97.74232,Entire home/apt,110,30,6,2018-11-17,0.07,24,362,0,
8915312,Rental unit in Austin · ★4.98 · 2 bedrooms · 2 beds · 1 bath,46625583,David,,78757,30.35967,-97.728,Entire home/apt,109,2,50,2023-09-04,0.54,1,130,1,
8920025,Rental unit in Austin · ★4.79 · 1 bedroom · 2 beds · 1 bath,8014187,Shannon,,78702,30.260563,-97.733658,Entire home/apt,94,1,440,2023-08-29,4.58,2,286,68,
8926402,Home in Austin · ★4.87 · 4 bedrooms · 4 beds · 3 baths,57928900,Steve,,78759,30.40469,-97.76866,Entire home/apt,246,2,471,2023-09-05,4.98,1,126,92,
8980721,Rental unit in Austin · ★4.90 · 2 bedrooms · 3 beds · 2 baths,46659535,Michael,,78729,30.44023,-97.77859,Entire home/apt,97,3,13,2016-06-17,0.14,1,0,0,
8985401,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,36454488,Ryan,,78704,30.23886,-97.76417,Entire home/apt,824,3,2,2017-04-24,0.02,1,365,0,
8986977,Home in Austin · ★4.92 · 2 bedrooms · 3 beds · 1 private bath,38364237,Susie,,78749,30.19643,-97.85934,Private room,55,2,270,2023-09-04,2.92,1,283,28,
9010732,Rental unit in Austin · 1 bedroom · 1 bed · Half-bath,47051728,George,,78705,30.29,-97.74615,Private room,150,3,0,,,2,0,0,
9011892,Rental unit in Austin · 4 bedrooms · 4 beds · 3 baths,47051728,George,,78705,30.29,-97.74453,Entire home/apt,350,3,1,2016-03-23,0.01,2,0,0,
9028362,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,37901368,Marguerite,,78731,30.34251,-97.77029,Entire home/apt,94,1,0,,,1,0,0,
9032094,Condo in Austin · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,17940062,Kammie,,78741,30.22933,-97.70994,Entire home/apt,65,2,8,2023-08-12,0.08,1,278,3,
9055134,Home in Austin · 2 bedrooms · 1 bed · 0 shared baths,47241828,Bambi,,78723,30.28376,-97.70324,Shared room,120,1,0,,,1,365,0,
9072951,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,47320323,Tina,,78750,30.45429,-97.80582,Private room,76,1,0,,,1,0,0,
9077434,Townhouse in Austin · ★4.93 · 2 bedrooms · 3 beds · 2.5 baths,28307017,Joshua,,78723,30.29763,-97.70158,Entire home/apt,185,2,28,2023-08-20,0.31,1,5,7,
9113180,Guesthouse in Austin · ★4.90 · 1 bedroom · 1 bed · 1 bath,28627278,Sue,,78702,30.27617,-97.72,Entire home/apt,109,2,188,2023-08-31,1.97,6,189,20,
9128884,Condo in Austin · ★4.15 · 1 bedroom · 1 bed · 1 bath,43733769,Jonathan,,78731,30.34525,-97.75277,Private room,100,5,33,2017-10-25,0.35,1,365,0,
9136983,Guesthouse in Austin · ★4.95 · 1 bedroom · 2 beds · 1 bath,47585967,Keith & Tim,,78702,30.27781,-97.71897,Entire home/apt,149,5,280,2022-11-05,3.05,1,0,5,
9137791,Home in Austin · ★4.59 · 3 bedrooms · 3 beds · 3 baths,528432,Michael,,78704,30.24089,-97.75752,Entire home/apt,328,2,20,2023-09-03,0.21,1,74,7,
9149808,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,23278164,Nicole,,78704,30.25009,-97.74026,Entire home/apt,200,1,0,,,1,0,0,
9157222,Home in Austin · ★4.89 · 3 bedrooms · 7 beds · 2.5 baths,499072196,Lisa,,78702,30.27449253541307,-97.70803560434447,Entire home/apt,192,3,219,2023-08-27,2.34,11,320,23,
9163030,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,11885739,Avery,,78702,30.26734,-97.71992,Entire home/apt,300,3,3,2016-04-26,0.03,1,0,0,
9170221,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,47723691,Breanna M,,78705,30.28396,-97.74448,Private room,45,1,1,2015-11-29,0.01,1,0,0,
9194049,Home in Austin · ★4.99 · 2 bedrooms · 2 beds · 2 baths,47828547,Katherine,,78738,30.29006,-98.05335,Entire home/apt,225,2,119,2023-07-16,1.31,1,75,10,
9219124,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,26331707,Lindsey,,78730,30.35766,-97.7955,Entire home/apt,300,1,0,,,1,0,0,
9239771,Rental unit in Austin · ★4.75 · 1 bedroom · 1 bed · 1 bath,11676267,Vritti,,78751,30.30406,-97.72475,Private room,49,1,4,2016-07-11,0.04,1,0,0,
9252583,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78751,30.32197,-97.72521,Private room,45,30,7,2023-09-01,0.07,89,282,5,
9256330,Home in Austin · 2 bedrooms · 2 beds · 1 bath,5837383,Rebecca,,78722,30.29035,-97.72184,Entire home/apt,90,7,0,,,1,0,0,
9281212,Guesthouse in Austin · ★4.42 · 1 bedroom · 3 beds · 1.5 baths,486482,Karen,,78702,30.24937,-97.72187,Entire home/apt,145,14,65,2023-08-31,0.70,1,364,4,
9301420,Rental unit in Austin · 1 bedroom · 1 bed · 1 shared bath,48114592,Matthew,,78723,30.29997,-97.70606,Shared room,125,1,0,,,1,0,0,
9302845,Home in Austin · 5 bedrooms · 7 beds · 4 baths,48294088,Adrienne,,78738,30.32628,-97.9763,Entire home/apt,1252,3,1,2016-03-20,0.01,1,363,0,
9304254,Home in Austin · 2 bedrooms · 3 beds · 1 bath,48301830,Steve,,78741,30.24687,-97.73357,Entire home/apt,275,2,0,,,1,0,0,
9386774,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,47031031,Chris,,78701,30.25972,-97.7395,Entire home/apt,200,7,0,,,1,0,0,
9392278,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,48716678,Zack,,78751,30.31195,-97.73369,Private room,75,1,1,2015-11-14,0.01,1,0,0,
9408680,Home in Austin · ★4.92 · 4 bedrooms · 4 beds · 2 baths,48786932,Jan,,78704,30.2479,-97.7868,Entire home/apt,1242,30,14,2016-11-14,0.15,1,0,0,
9409777,Home in Austin · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,530605,Neil,,78745,30.21113,-97.79367,Entire home/apt,225,60,19,2022-12-23,0.21,1,342,1,
9430475,Place to stay in Austin · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,48882601,Mindy,,78757,30.34441,-97.71977,Entire home/apt,170,3,47,2018-03-16,0.50,1,0,0,
9434045,Loft in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,13275959,Michelle,,78704,30.23986,-97.74139,Entire home/apt,100,2,22,2017-11-20,0.24,1,0,0,
9445559,Home in Austin · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,32574444,Ty,,78702,30.27184,-97.70531,Entire home/apt,225,1,61,2022-11-20,0.66,1,289,6,
9451888,Home in Austin · ★4.91 · 4 bedrooms · 4 beds · 2 baths,7220939,Ashley,,78745,30.20827,-97.76185,Entire home/apt,479,2,11,2019-04-14,0.12,1,348,0,
9471596,Home in Austin · ★4.93 · 1 bedroom · 3 beds · 1 bath,1291714,Juliana,,78751,30.31737,-97.71827,Entire home/apt,123,1,84,2023-09-04,3.51,1,307,46,
9472636,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,49094278,Feng,,78741,30.24219,-97.71075,Private room,89,1,1,2015-11-19,0.01,1,0,0,
9479064,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,32294588,William,,78722,30.28843,-97.72193,Entire home/apt,100,1,0,,,1,0,0,
9479911,Townhouse in Austin · 2 bedrooms · 2 beds · 1.5 baths,49137440,Josh,,78744,30.17801,-97.75562,Entire home/apt,65,1,2,2018-07-12,0.03,1,0,0,
9490527,Rental unit in Austin · ★4.88 · 2 bedrooms · 2 beds · 2 baths,49189097,Lindsey,,78704,30.25745,-97.75005,Entire home/apt,107,28,17,2023-03-11,0.18,1,299,1,
9491998,Home in Austin · ★5.0 · 4 bedrooms · 10 beds · 2.5 baths,43354882,Chandler,,78702,30.25193,-97.71916,Entire home/apt,1085,3,128,2023-05-29,1.39,1,335,11,
9500935,Loft in Austin · 1 bedroom · 2 beds · 1 shared bath,23045621,Stacie,,78701,30.26485,-97.74244,Shared room,700,1,1,2016-03-17,0.01,1,0,0,
9509077,Rental unit in Austin · ★4.51 · 2 bedrooms · 3 beds · 1 bath,4929310,Ryan,,78701,30.26589,-97.74167,Entire home/apt,289,30,159,2023-08-17,1.75,30,318,23,
9525147,Home in Austin · ★4.94 · 4 bedrooms · 4 beds · 3 baths,32863211,Ellen,,78746,30.26809,-97.80007,Entire home/apt,700,4,80,2020-05-10,0.87,1,125,0,
9529125,Home in Austin · 3 bedrooms · 2 beds · 2 baths,49363325,Anaiah,,78748,30.17955,-97.81409,Entire home/apt,135,1,0,,,1,0,0,
9532484,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,49378498,Jessica,,78704,30.24128,-97.74509,Entire home/apt,289,7,4,2022-07-31,0.04,1,0,0,
9638144,Home in Austin · ★4.17 · 1 bedroom · 1 bed · 1 private bath,8144974,Jerry,,78729,30.44546,-97.75935,Private room,156,1,14,2017-09-17,0.18,1,0,0,
9678154,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,1755025,Sam,,78701,30.26626,-97.74233,Entire home/apt,329,3,1,2022-10-17,0.09,1,0,1,
9693101,Home in Austin · ★4.46 · 4 bedrooms · 6 beds · 2 baths,50060740,Amy,,78737,30.21685,-98.01316,Entire home/apt,470,2,165,2023-08-20,1.81,1,345,16,
9694693,Home in Austin · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,41116389,Citrine M,,78705,30.2981,-97.74289,Private room,27,2,8,2017-04-30,0.10,1,0,0,
9713167,Rental unit in Austin · ★4.97 · 3 bedrooms · 3 beds · 2 baths,49129999,Catherine,,78703,30.28904,-97.77123,Entire home/apt,249,2,68,2023-07-28,0.75,1,299,9,
9731339,Home in Austin · ★4.61 · 1 bedroom · 3 beds · 1 bath,50214619,Ames - Austin Vacay,,78703,30.27776129905662,-97.75712259315131,Entire home/apt,134,2,288,2023-08-14,3.09,25,138,25,
9753450,Home in Austin · ★4.0 · 1 bedroom · 1 bed · 1 bath,50305766,Anabel,,78702,30.27825,-97.72009,Entire home/apt,79,1,10,2016-08-21,0.11,1,0,0,
9754065,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,531267,Shelley,,78757,30.33247,-97.72708,Private room,48,30,6,2023-01-14,0.06,2,68,2,
9773468,Rental unit in Austin · 3 bedrooms · 3 beds · 2 baths,50389369,Ari,,78705,30.29139,-97.749,Entire home/apt,300,3,1,2016-03-21,0.01,1,0,0,
9776221,Tent in Austin · ★4.68 · 1 bedroom · 1 bed · 1 bath,16171440,Sharon,,78722,30.28632,-97.71971,Private room,40,1,28,2017-04-23,0.31,1,0,0,
9778980,Home in Austin · 2 bedrooms · 2 beds · 1 bath,9123693,Joy,,78745,30.22297,-97.78204,Entire home/apt,75,1,0,,,2,0,0,
9788528,Home in Austin · ★4.96 · 2 bedrooms · 2 beds · 1 bath,40718019,Cullen,,78702,30.27887,-97.71587,Entire home/apt,139,2,67,2023-09-04,0.77,2,73,47,
9792920,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,14860230,Shayna,,78741,30.24004,-97.7187,Entire home/apt,80,2,6,2018-02-11,0.08,1,0,0,
9803347,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,429781,Michelle,,78704,30.24099,-97.75186,Entire home/apt,66,90,4,2016-10-04,0.04,1,238,0,
